Event ID,Event,Year,Event Dates,Overall Fleet Group,Racing Circle,Rating Division,Overall Fleet Rank,Overall Fleet Size,Overall Fleet Finishers,Class / Division,Class Rank,Result Status,Corrected Time,Elapsed Time,Finish Time,Boat Key,Boat Name,Sail Number,Boat Type,Length,Owner / Skipper,Yacht Club,Home Port,Rating System,Rating Metric,Published Rating,Latest Rating,Latest Rating Year,Events Attended,Participation Rows,MMSI,MMSI Status,MMSI Confidence,MMSI Source,MMSI Rationale,YachtScoring Result Detail,YachtScoring Scratch Sheet,YachtScoring Boat Detail,Data Notes,Best Available MMSI,AIS MMSI,AIS Name,AIS Class,AIS Ship Type,AIS Reported Length,AIS Reported Beam,AIS Reported Draft,AIS Callsign,AIS First Seen UTC,AIS Last Seen UTC,AIS Observation Count,AIS Match Confidence,AIS Match Basis,AIS Source
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | ORC Division,Vineyard Racing,ORC Division,10.0,26,22,Class 12 ORC,4.0,FINISHED,2:01:11:29,1:15:24:13,09/01/2024 @ 04:39:13 (GMT-05:00),touchofgrey,Touch of Grey,68750,J/121,40 Ft,Trevor Roach,Cedar Point Yacht Club,"Stamford, CT, USA",ORC,APH,490.4,490.4,2026,2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race; 2025 Storm Trysail Club Block Island Race; 2025 Vineyard Race; 2026 Storm Trysail Club Block Island Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50619/522176,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | ORC Division,Vineyard Racing,ORC Division,12.0,26,22,Class 12 ORC,5.0,FINISHED,2:02:10:52,1:16:37:57,09/01/2024 @ 05:52:57 (GMT-05:00),assarainiv,ASSARAIN IV,USA 58133,J 133,43 feet Ft,Steve Brownlie,Atlantic Highlands Yacht Cub,"Rumson, NJ, USA",ORC,APH,495.4,489.3,2026,2024 Vineyard Race; 2025 Vineyard Race; 2026 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50775/527461,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",368365260,368365260,ASSARAIN IV,Not provided in export,Sailing,11.0,4.0,,Not provided in export,2026-09-04T15:44:46.116Z,2026-09-05T11:31:46.246Z,1850.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | ORC Division,Vineyard Racing,ORC Division,15.0,26,22,Class 12 ORC,6.0,FINISHED,2:02:27:23,1:16:41:50,09/01/2024 @ 05:56:50 (GMT-05:00),rumba,Rumba,USA 61132,J/133,43 Ft,Ove Haxthausen,Stamford Yacht Club,"Stamford, CT, USA",ORC,APH,493.0,490.0,2026,2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race; 2025 Vineyard Race; 2026 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50775/522779,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",368057260,368057260,RUMBA,Not provided in export,Sailing,13.0,3.0,,Not provided in export,2026-09-04T15:44:43.206Z,2026-09-05T11:43:33.282Z,1530.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | ORC Division,Vineyard Racing,ORC Division,16.0,26,22,Class 12 ORC,7.0,FINISHED,2:02:27:56,1:17:52:36,09/01/2024 @ 07:07:36 (GMT-05:00),surfacetension,Surface Tension,USA 52556,Beneteau First 44.7,44 Ft,Lou Melillo,Atlantic Highlands Yacht Club / Storm Trysail Club,"Middletown, NJ, USA",ORC,APH,507.0,505.4,2026,2024 Around Long Island Regatta; 2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race; 2025 Around Long Island Regatta; 2025 Vineyard Race; 2026 Around Long Island Regatta; 2026 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50775/528824,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",338477707,338477707,SURFACE TENSION,Not provided in export,Pleasure,14.0,4.0,,Not provided in export,2026-09-04T13:01:39.193Z,2026-09-05T11:47:22.563Z,1789.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | ORC Division,Vineyard Racing,ORC Division,17.0,26,22,Class 12 ORC,8.0,FINISHED,2:03:41:27,1:18:21:33,09/01/2024 @ 07:36:33 (GMT-05:00),avanti,AVANTI,USA 52906,Hanse Mod,45,Jeremi Jablonski,CPYC,"Wilton, CT, USA",ORC,APH,502.8,502.8,2024,2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/16572/307740,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | ORC Division,Vineyard Racing,ORC Division,21.0,26,22,Class 12 ORC,9.0,FINISHED,2:09:22:23,2:00:09:36,09/01/2024 @ 13:24:36 (GMT-05:00),celeritas,Celeritas,USA 68,Soverel 33-2,33,William Beery,"Norwalk YC, STC","Norwalk, CT, USA",PHRF,ToD / ToT,510.2,87.0,2025,2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race; 2025 Storm Trysail Club Block Island Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50032/504500,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | ORC Division,Vineyard Racing,ORC Division,3.0,26,22,Class 13 ORC,1.0,FINISHED,1:23:10:13,1:12:26:51,09/01/2024 @ 01:51:51 (GMT-05:00),geminiii,Gemini II,USA 45454,Swan 45,45 Ft,James Coffman,NYYC/CPYC/RORC,"Rye, NY, USA",ORC,APH,470.4,469.0,2026,2024 Vineyard Race; 2025 Storm Trysail Club Block Island Race; 2025 Vineyard Race; 2026 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50775/529252,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",367347940,367347940,GEMINI II,Not provided in export,Sailing,14.0,4.0,,Not provided in export,2026-09-04T15:46:00.758Z,2026-09-05T10:39:20.012Z,1136.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | ORC Division,Vineyard Racing,ORC Division,7.0,26,22,Class 13 ORC,2.0,FINISHED,2:00:57:10,1:13:12:44,09/01/2024 @ 02:37:44 (GMT-05:00),cougar,Cougar,USA 4900,J/160,53 Ft,Leonard Sitar,Storm Trysail Club / American Yacht Club / New York Yacht Club / Cruising Club of America,"Holmdel, NJ, USA",ORC,APH,465.7,464.2,2026,2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race; 2025 Around Long Island Regatta; 2025 Storm Trysail Club Block Island Race; 2025 Vineyard Race; 2026 Storm Trysail Club Block Island Race; 2026 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50775/529646,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",303392000,303392000,COUGAR,Not provided in export,Sailing,16.0,4.0,,Not provided in export,2026-09-04T13:01:38.926Z,2026-09-05T11:23:34.441Z,1509.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | ORC Division,Vineyard Racing,ORC Division,11.0,26,22,Class 13 ORC,3.0,FINISHED,2:01:32:31,1:12:03:24,09/01/2024 @ 01:28:24 (GMT-05:00),arma,ARMA,USA 61211,GP42,42 Ft,Dubois / Eaves / Krow / Roseberry,Larchmont Yacht Club,"Larchmont, NY, USA",ORC,APH,443.0,441.4,2026,2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race; 2025 Storm Trysail Club Block Island Race; 2025 Vineyard Race; 2026 Storm Trysail Club Block Island Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50619/521837,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | ORC Division,Vineyard Racing,ORC Division,13.0,26,22,Class 13 ORC,4.0,FINISHED,2:02:13:08,1:15:03:02,09/01/2024 @ 04:28:02 (GMT-05:00),oakclifffarr40black,Oakcliff Farr 40 Black,USA 51695,Farr 40M,40,Oakcliff Sailing,Oakcliff Sailing,"Oyster Bay, NY, USA",ORC,APH,472.7,472.7,2024,2024 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/16572/309410,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | ORC Division,Vineyard Racing,ORC Division,,26,22,Class 13 ORC,5.0,RET,,0:03:58:21,08/30/2024 @ 17:23:21 (GMT-05:00),avalanche,Avalanche,GBR 20,Soto 40,40,Albrecht/ Gesualdo,"NYC, STC","Glen Cove, NY, USA",PHRF,ToD / ToT,452.9,-33.0,2025,2024 Around Long Island Regatta; 2024 Vineyard Race; 2025 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50029/507515,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | ORC Division,Vineyard Racing,ORC Division,,26,22,Class 13 ORC,6.0,RET,,0:05:05:32,08/30/2024 @ 18:30:32 (GMT-05:00),jules,Jules,USA 52300,Baltic 52,52.5 Ft,Thomas Dunn,Belle Haven Club; New York Yacht Club,"Greenwich, CT, USA",PHRF,ToD / ToT,477.0,12.0,2025,2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race; 2025 Storm Trysail Club Block Island Race; 2025 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50111/513204,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | ORC Division,Vineyard Racing,ORC Division,14.0,26,22,Class 15 ORC,1.0,FINISHED,2:02:16:44,1:04:32:12,08/31/2024 @ 18:07:12 (GMT-05:00),spacemonkey,Space Monkey,USA 60669,Mills 68,68,David Greenstein,NYYC,"Stamford, CT, USA",ORC,APH,345.0,345.0,2024,2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/16572/296055,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | ORC Division,Vineyard Racing,ORC Division,,26,22,Class 15 ORC,2.0,RET,,0:02:31:05,08/30/2024 @ 16:11:05 (GMT-05:00),summerstorm52,Summer Storm 52,USA 520,TP 52,52,Andrew Berdon,NYYC/STC/Beach Point YC,"Hartsdale, NY, USA",ORC,APH,382.0,382.0,2024,2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/16572/301206,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | PHRF Division,Vineyard Racing,PHRF Division,3.0,37,27,Class 6 PHRF-DH,1.0,FINISHED,1:20:55:19,1:19:49:04,09/01/2024 @ 08:14:04 (GMT-05:00),youngamerican146,Young American-146,USA 146,J 105,34.5,Peter Becker & Adrien Blanc,"Young American Sailing Academy, NYYC, CCA, AYC","Rye, NY, USA",PHRF,ToD / ToT,84.0,84.0,2024,2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/16572/307035,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | PHRF Division,Vineyard Racing,PHRF Division,7.0,37,27,Class 6 PHRF-DH,2.0,FINISHED,1:22:19:36,1:19:28:29,09/01/2024 @ 07:53:29 (GMT-05:00),avalon,Avalon,USA 33078,Sunfast 3300,33,Jacob Fisker-Andersen,Florida Yacht Club,"Jacksonville, FL, USA",PHRF,ToD / ToT,60.0,60.0,2024,2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/16572/308707,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",319009600; 367628630,319009600; 367628630,AVALON,Not provided in export,Pleasure,46.0,10.0,,Not provided in export,2026-09-05T04:02:22.505Z,2026-09-05T23:24:29.027Z,553.0,Low,"Exact normalized name matched multiple AIS MMSIs; verify using dimensions, owner, or callsign.",Attached AIS_EVENTS_RAW.csv
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | PHRF Division,Vineyard Racing,PHRF Division,18.0,37,27,Class 6 PHRF-DH,3.0,FINISHED,2:04:28:13,2:01:58:01,09/01/2024 @ 14:23:01 (GMT-05:00),thinman,Thin Man,USA 24,J/99,32.6 Ft,Todd Aven,City Island Yacht Club / Storm Trysail Club,"Brooklyn, NY, USA",PHRF,ToD / ToT,69.0,72.0,2026,2024 Around Long Island Regatta; 2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race; 2025 Storm Trysail Club Block Island Race; 2025 Vineyard Race; 2026 Around Long Island Regatta; 2026 Storm Trysail Club Block Island Race; 2026 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50775/522327,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",368114910,368114910,THIN MAN,Not provided in export,Sailing,10.0,4.0,,Not provided in export,2026-09-04T12:42:09.782Z,2026-09-05T12:28:11.623Z,2454.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | PHRF Division,Vineyard Racing,PHRF Division,,37,27,Class 6 PHRF-DH,4.0,RET,,1:17:27:46,09/01/2024 @ 05:52:46 (GMT-05:00),eclipse,Eclipse,USA 52386,Sabre 386,38.7 Ft,Marc Berkowitz,,"Armonk, NY, USA",PHRF,ToD / ToT,120.0,120.0,2026,2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race; 2025 Storm Trysail Club Block Island Race; 2025 Vineyard Race; 2026 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50775/529212,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",368003670; 368217460,368003670; 368217460,ECLIPSE,Not provided in export,Sailing,13.0,5.0,,Not provided in export,2026-09-04T12:51:15.468Z,2026-09-07T14:36:18.509Z,2579.0,Low,"Exact normalized name matched multiple AIS MMSIs; verify using dimensions, owner, or callsign.",Attached AIS_EVENTS_RAW.csv
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | PHRF Division,Vineyard Racing,PHRF Division,20.0,37,27,Class 7 PHRF,1.0,FINISHED,2:05:14:04,2:05:24:00,09/01/2024 @ 17:59:00 (GMT-05:00),tacktile,Tacktile,USA 56,Sabre 42 CB,42 Ft,Jeffrey Wilson,"Pequot Yacht Club, STC, CCA","Fairfield, CT, USA",PHRF,ToD / ToT,102.0,102.0,2026,2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race; 2025 Storm Trysail Club Block Island Race; 2025 Vineyard Race; 2026 Storm Trysail Club Block Island Race; 2026 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50775/528210,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",338406561,338406561,TACKTILE,Not provided in export,Sailing,13.0,4.0,,Not provided in export,2026-09-04T15:44:43.69Z,2026-09-05T12:49:10.928Z,2720.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | PHRF Division,Vineyard Racing,PHRF Division,25.0,37,27,Class 7 PHRF,2.0,FINISHED,2:07:37:04,2:08:49:00,09/01/2024 @ 21:24:00 (GMT-05:00),duet,DUET,USA 51950,J/120,40 Ft,Andy Lubimov,Huguenot YC,"Scarsdale, NY, USA",PHRF,ToD / ToT,114.0,45.0,2026,2024 Around Long Island Regatta; 2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race; 2025 Around Long Island Regatta; 2025 Vineyard Race; 2026 Around Long Island Regatta; 2026 Storm Trysail Club Block Island Race; 2026 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50775/529469,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",338479036; 338479179,338479036; 338479179,DUET,Not provided in export,Sailing,12.0,2.0,,Not provided in export,2026-09-04T13:01:47.168Z,2026-09-06T15:56:24.176Z,2302.0,Low,"Exact normalized name matched multiple AIS MMSIs; verify using dimensions, owner, or callsign.",Attached AIS_EVENTS_RAW.csv
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | PHRF Division,Vineyard Racing,PHRF Division,,37,27,Class 7 PHRF,3.0,RET,,1:00:13:26,08/31/2024 @ 12:48:26 (GMT-05:00),peggyo,Peggy-O,USA 43895,Sabre,38 Ft,Pedro Escandon,Metedeconk River Yacht Club,"Brick, NJ, USA",PHRF,ToD / ToT,129.0,129.0,2026,2024 Vineyard Race; 2026 Around Long Island Regatta,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50645/522567,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | PHRF Division,Vineyard Racing,PHRF Division,13.0,37,27,Class 8 PHRF,1.0,FINISHED,2:02:26:22,2:00:44:02,09/01/2024 @ 13:19:02 (GMT-05:00),sawtooth,Sawtooth,43681,Thomas 35,35 Ft,Peter Schmiedeck,SHYC,"Weston, CT, USA",PHRF,ToD / ToT,78.0,78.0,2025,2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race; 2025 Storm Trysail Club Block Island Race; 2025 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50111/512815,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | PHRF Division,Vineyard Racing,PHRF Division,14.0,37,27,Class 8 PHRF,2.0,FINISHED,2:02:31:15,2:00:34:40,09/01/2024 @ 13:09:40 (GMT-05:00),frequentflyer,Frequent Flyer,52361,Beneteau First 36.7,36 Ft,Alistair Duke,SHYC/CPYC,"Wilton, CT, USA",PHRF,ToD / ToT,75.0,84.0,2026,2024 Vineyard Race; 2025 Vineyard Race; 2026 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50775/528461,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",338188881,338188881,FREQUENT FLYER,Not provided in export,Sailing,12.0,3.0,,Not provided in export,2026-09-04T15:44:44.729Z,2026-09-05T11:27:14.801Z,1254.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | PHRF Division,Vineyard Racing,PHRF Division,19.0,37,27,Class 8 PHRF,3.0,FINISHED,2:04:45:04,2:01:59:30,09/01/2024 @ 14:34:30 (GMT-05:00),growthspurt,Growth Spurt,USA 261,J/109,35 Ft,"John Greifzu, Jr.",Stamford Yacht Club,"Darien, CT, USA",PHRF,ToD / ToT,66.0,63.0,2026,2024 Vineyard Race; 2025 Vineyard Race; 2026 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50775/522339,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",338236237,338236237,GROWTH SPURT,Not provided in export,Sailing,11.0,3.0,,Not provided in export,2026-09-04T15:53:52.826Z,2026-09-05T12:06:48.421Z,1786.0,High,"Exact normalized name match, compatible AIS vessel type, and compatible reported length.",Attached AIS_EVENTS_RAW.csv
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | PHRF Division,Vineyard Racing,PHRF Division,22.0,37,27,Class 8 PHRF,4.0,FINISHED,2:06:41:42,2:04:05:08,09/01/2024 @ 16:40:08 (GMT-05:00),fulltilt,FULL TILT,USA 200,J/109,35.2 Ft,Jonathan Thomson,PEQUOT,"FAIRFIELD, CT, USA",PHRF,ToD / ToT,69.0,69.0,2026,2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race; 2026 Storm Trysail Club Block Island Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50619/521596,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | PHRF Division,Vineyard Racing,PHRF Division,23.0,37,27,Class 8 PHRF,5.0,FINISHED,2:06:44:40,2:05:39:00,09/01/2024 @ 18:14:00 (GMT-05:00),sanguine,Sanguine,USA 100,J/100,32.8 Ft,Steven Landy / Derek Soohoo,City Island Yacht Club,"Armonk, New York, USA",PHRF,ToD / ToT,87.0,87.0,2025,2024 Storm Trysail Club Block Island Race; 2024 Vineyard Race; 2025 Around Long Island Regatta; 2025 Storm Trysail Club Block Island Race; 2025 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/50111/512946,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",,,,,,,,,,,,,,,
16572,Vineyard Race,2024,"August 30 - September 2, 2024",Vineyard Racing | PHRF Division,Vineyard Racing,PHRF Division,27.0,37,27,Class 8 PHRF,6.0,FINISHED,2:12:11:57,2:09:03:00,09/01/2024 @ 21:38:00 (GMT-05:00),osprey,Osprey,60697,J 35,35.5,Gregory Kotzas,Keyport Yacht Club,"Keyport, NJ, USA",PHRF,ToD / ToT,66.0,66.0,2024,2024 Around Long Island Regatta; 2024 Vineyard Race,,,Not identified from public sources reviewed,,,,https://yachtscoring.com/event_results_detail/16572/1,https://yachtscoring.com/event_scratch_sheet/16572,https://yachtscoring.com/boatdetail/16572/294431,"Overall fleet rank and size come from YachtScoring Race 1 detailed results. The overall fleet is the source-defined racing circle plus rating division, not the individual class.",338429575; 368111230,338429575; 368111230,OSPREY,Not provided in export,Pleasure,10.0,6.0,,Not provided in export,2026-09-04T18:35:00.573Z,2026-09-05T23:26:01.989Z,679.0,Low,"Exact normalized name matched multiple AIS MMSIs; verify using dimensions, owner, or callsign.",Attached AIS_EVENTS_RAW.csv
